,index,loss,accuracy,type,epoch
0,0.0,2.2662294008152783,0.14375,train,0
1,1.0,2.2559164493529797,0.15235,train,1
2,2.0,2.2284614469371613,0.168,train,2
3,3.0,2.1792263328359764,0.1921,train,3
4,4.0,2.0988805561035564,0.23265,train,4
5,5.0,2.024091249820485,0.26385,train,5
6,6.0,1.9639995940612025,0.290575,train,6
7,7.0,1.9062914733500012,0.319675,train,7
8,8.0,1.856311578986515,0.343625,train,8
9,9.0,1.8147222103005043,0.36005,train,9
10,10.0,1.7796500738220236,0.37365,train,10
11,11.0,1.750034782303875,0.3852,train,11
12,12.0,1.7255257193144364,0.39495,train,12
13,13.0,1.7048379881132008,0.4036,train,13
14,14.0,1.6869135615149347,0.411725,train,14
15,15.0,1.6710212498619414,0.4177,train,15
16,16.0,1.6566722735667947,0.4238,train,16
17,17.0,1.643557047670706,0.42975,train,17
18,18.0,1.6314325312736724,0.435125,train,18
19,19.0,1.62013114308309,0.439975,train,19
20,20.0,1.6095384458086237,0.4435,train,20
21,21.0,1.5995483319164938,0.446625,train,21
22,22.0,1.5900782531647755,0.44995,train,22
23,23.0,1.5810573326406285,0.453125,train,23
24,24.0,1.572423474652375,0.456675,train,24
25,25.0,1.5641124599901421,0.45965,train,25
26,26.0,1.5560694827927661,0.46225,train,26
27,27.0,1.5482476292908232,0.464725,train,27
28,28.0,1.5406126262137159,0.4679,train,28
29,29.0,1.5331419925324687,0.4706,train,29
30,30.0,1.525824283010591,0.4741,train,30
31,31.0,1.5186500176062743,0.47695,train,31
32,32.0,1.5116058752926413,0.47945,train,32
33,33.0,1.5046828016107088,0.482425,train,33
34,34.0,1.4978761527598266,0.485025,train,34
35,35.0,1.4911842180409216,0.48835,train,35
36,36.0,1.4846037810992558,0.490375,train,36
37,37.0,1.4781349384575488,0.4937,train,37
38,38.0,1.4717714647669444,0.49615,train,38
39,39.0,1.4655079638462238,0.498825,train,39
40,40.0,1.4593394188918567,0.500925,train,40
41,41.0,1.4532606358972626,0.502975,train,41
42,42.0,1.4472653265936164,0.50455,train,42
43,43.0,1.4413481754293893,0.506925,train,43
44,44.0,1.4355057343444408,0.509325,train,44
45,45.0,1.4297328604699024,0.511025,train,45
46,46.0,1.424027447408368,0.512775,train,46
47,47.0,1.418385085172356,0.515525,train,47
48,48.0,1.4128031392691682,0.517725,train,48
49,49.0,1.4072810247704801,0.51965,train,49
50,50.0,1.4018189668284193,0.521875,train,50
51,51.0,1.3964140045085343,0.523525,train,51
52,52.0,1.391066773890222,0.525375,train,52
53,53.0,1.385777438677365,0.5269,train,53
