,index,loss,accuracy,type,epoch
0,0.0,2.2925120633966274,0.11275,train,0
1,1.0,2.30258790114597,0.098225,train,1
2,2.0,2.3025879778507345,0.096875,train,2
3,3.0,2.3025877130271026,0.0962,train,3
4,4.0,2.302587577037104,0.097875,train,4
5,0.0,2.3025880145914805,0.1016,val,0
6,1.0,2.302589044064293,0.1016,val,1
7,2.0,2.3025883794751003,0.1016,val,2
8,3.0,2.3025890195973044,0.1016,val,3
9,4.0,2.302588748527647,0.1016,val,4
0,,2.302585130192364,0.1,test,-1
